,date,id,tweet,cluster
1166,Sun Oct 13 09:12:40 +0000 2019,72898202,#Fairfield Crews are on the scene of an accident on city streets in Fairfield. #KCBSTraffic,0
1167,Sun Oct 13 07:47:50 +0000 2019,72898202,#Amtrak #CapitolCorridor A majpr delay continues on the last train of the morning heading towards Sacramento. #KCBSTraffic,0
1168,Sun Oct 13 07:10:12 +0000 2019,72898202,#Oakley The Intersection continues to be blocked. #KCBSTraffic,0
1169,Sun Oct 13 06:38:13 +0000 2019,72898202,#SantaCruzMountains #Highway17 Southbound 17 past the Summit—A crash involving a car on its roof blocks the right lane. #KCBSTraffic #Waze,1
1170,Sun Oct 13 06:13:18 +0000 2019,72898202,#MenloPark #Highway101 The far left and the two right lanes are shut down. Traffic is getting by in the second &amp; third lanes from the left. Traffic is backed up beyond Marsh Rd. #KCBSTraffic #Waze,1
1171,Sun Oct 13 05:50:18 +0000 2019,72898202,#Oakland Southbound #I880 past 98th Ave. All lanes are now open. The crash is still clearing on the right shoulder. #KCBSTraffic,0
1172,Sun Oct 13 05:42:24 +0000 2019,72898202,#MenloPark Southbound #US101 before Willow Rd. Hit and run accident reportedly involving up to ten cars blocking the two left lanes. #KCBSTraffic #Waze,1
1173,Sun Oct 13 05:34:53 +0000 2019,72898202,#Oakland Southbound #I880 past 98th Ave. Injury accident involving a vehicle that struck a pedestrian. Blocking all but the two right lanes. #KCBSTraffic #Waze,1
1174,Sun Oct 13 05:31:21 +0000 2019,72898202,#Livermore Eastbound #I580 past N. Livermore Ave. Three car accident on the right shoulder. #KCBSTraffic,0
1175,Sun Oct 13 05:22:16 +0000 2019,72898202,#BayBridge Westbound I80 before the Toll Plaza. Injury accident involving two cars has the right lane blocked. Traffic is slowing approaching the scene. #KCBSTraffic,1
1176,Sun Oct 13 05:00:22 +0000 2019,72898202,#SanJose Southbound #US101 at Oakland Rd. A large pothole in the left lane has been reported. CHP is on their way. #KCBSTraffic,1
1177,Sun Oct 13 04:02:24 +0000 2019,72898202,#Hayward Eastbound #SR92 past Hesperian Blvd. Solo car crash involving a car that struck the center divider. Traffic is slow from Industrial Blvd. #KCBSTraffic #Waze,1
1178,Sun Oct 13 03:49:33 +0000 2019,72898202,#Oakland Westbound #I580 past High St. Hit and run accident has the left lane blocked. Traffic is backed up towards #CA13. #KCBSTraffic #Waze,1
1179,Sun Oct 13 03:13:08 +0000 2019,72898202,#SantaClara Northbound #US101 before Great America Parkway. Overturned car has the two right lanes blocked. Traffic is heavy from before Montague Expressway. #KCBSTraffic #Waze,1
1180,Sun Oct 13 02:42:03 +0000 2019,72898202,#SanFrancisco Northbound #I280 before Geneva Ave. Two car collision has the right lane blocked. Traffic is backed up from before Alemany Blvd. #KCBSTraffic #Waze,1
1181,Sun Oct 13 02:11:50 +0000 2019,72898202,#SolanoCounty Southbound #I680 slows from Marshview Rd to Lake Herman Rd in #Benicia #KCBSTraffic #Waze,0
1182,Sun Oct 13 01:51:12 +0000 2019,72898202,#MorganHill Northbound #US101 at E Dunne Ave. Accident clearing with traffic backed up into #SanMartin #KCBSTraffic #Waze,0
1183,Sun Oct 13 01:13:55 +0000 2019,72898202,#SanMateo Southbound #US101 before 3rd Avenue. Three car crash blocking the fourth lane from the left. Traffic is slow from Broadway in #Burlingame #KCBSTraffic #Waze,1
1184,Sun Oct 13 01:08:00 +0000 2019,72898202,#SunolGrade Northbound #I680 traffic is still slow from S. Mission Blvd to #CA84 in #Sunol #KCBSTraffic #Waze,0
1185,Sun Oct 13 00:45:52 +0000 2019,72898202,#MillValley Northbound #US101 traffic is heavy from #ShorelineHighway (#CA1) to Sir Francis Drake Blvd in #Greenbrae #KCBSTraffic #Waze,0
1186,Sun Oct 13 00:30:24 +0000 2019,72898202,#CapitolCorridor delays!,0
1187,Sun Oct 13 00:14:31 +0000 2019,72898202,#SanJose Northbound #I880 before N. First St. Three car accident has the left lane blocked. Traffic quickly backed up the The Alameda. #KCBSTraffic,1
1188,Sat Oct 12 23:52:48 +0000 2019,72898202,"#Accident on the lower deck of the #BayBridge, 80 Eastbound, before the island. The middle lane is blocked after two cars tangled. #KCBSTraffic",1
1189,Sat Oct 12 23:33:20 +0000 2019,72898202,#SanMateo #Accident 280 SB after 92 involving a motorcycle. The three left lanes are blocked. Traffic quickly stacking behind it. #KCBSTraffic,1
1190,Sat Oct 12 23:14:37 +0000 2019,72898202,The #CHP is running a traffic break in #SanJose 87 NB at Capitol Expressway to clear debris from the road. Expect temporary stoppage. #KCBSTraffic,0
1191,Sat Oct 12 23:13:21 +0000 2019,72898202,"It's thinning out at the #BayBridge Toll Plaza, but still a slow ride across the span an into the city. If you're exiting #SanFrancisco on the lower deck, expect slowing all the way to the #EastBay #KCBSTraffic",0
1192,Sat Oct 12 22:29:49 +0000 2019,72898202,"#Fremont #Accident 880 NB after Auto Mall Parkway. Blocking at least one lane, likely multiple. #KCBS",1
1193,Sat Oct 12 22:08:32 +0000 2019,72898202,The backup from this #accident in #SanRafael on 101 NB at the Central San Rafael Exit has spilled onto 580. Lanes remain blocked.,1
1194,Sat Oct 12 21:45:28 +0000 2019,72898202,"#CastroValley #Accident 580 EB after Grove Way. 2 cars involved, now on the shoulder. #KCBSTraffic",0
1195,Sat Oct 12 21:24:30 +0000 2019,72898202,Uh oh! The three right lanes are blocked in #SanRafael on 101 NB at the Central San Rafael exit after a 3 car accident. CHP is responding. You're slow from Bellam. #KCBSTraffic,1
1196,Sat Oct 12 21:22:48 +0000 2019,72898202,"The #KCBSPhoneForce let us know about a new accident in #Hayward 880 SB at Whipple, and we are seeing some slowing in that area. #KCBSTraffic",0
1197,Sat Oct 12 21:17:06 +0000 2019,72898202,#NorthBay #Kenwood #Accident 12 at Maple Ave. WB traffic partially blocked. #KCBSTraffic,0
1198,Sat Oct 12 21:15:10 +0000 2019,72898202,"""Dang weekend drivers..."" - 1950s person",0
1199,Sat Oct 12 21:10:53 +0000 2019,72898202,#Vallejo #Accident 780 WB before 80. 2 cars. Not blocking. #KCBSTraffic,1
1200,Sat Oct 12 21:08:22 +0000 2019,72898202,#SanJose #Accident 880 SB after Coleman Ave. All activity off to the shoulder. #KCBSTraffic,0
1201,Sat Oct 12 21:01:51 +0000 2019,72898202,#Fairfield #Accident 80 WB at the scales. Big Rig blocking the right lane. #KCBSTraffic,1
1202,Sat Oct 12 20:49:33 +0000 2019,72898202,A separate two car accident has occurred in #Fremont Northbound Hwy 880 before Auto Mall Pkwy has moved to the right shoulder. #KCBSTraffic,0
1203,Sat Oct 12 20:39:07 +0000 2019,72898202,"#UnionCity Northbound Hwy 880 before Alvarado Niles Rd., 2 car accident blocking the center divider. #KCBSTraffic #Waze",1
1204,Sat Oct 12 20:31:00 +0000 2019,72898202,Update: All lanes opened in #PaloAlto Southbound Hwy 101 before Embarcadero Rd. from 3 car accident.,0
1205,Sat Oct 12 20:19:35 +0000 2019,72898202,"#PaloAlto Southbound Hwy 101 before Embarcadero Rd., 3 car accident blocking the right shoulder and the offramp. #KCBSTraffic",1
1206,Sat Oct 12 20:11:44 +0000 2019,72898202,"#Fremont Northbound Hwy 880 before Auto Mall Pkwy, 3 car accident blocking the center divider. Thanks to Ted of the KCBS Phone Force for the tip. #KCBSTraffic",1
1207,Sat Oct 12 20:08:54 +0000 2019,72898202,"#Fremont Southbound Hwy 680 before Hwy 262 exit, 3 vehicle accident, including the a big rig, blocking the middle lane.",1
1208,Sat Oct 12 19:49:13 +0000 2019,72898202,"#LosGatos Southbound Hwy 17 at The Cats, 2 vehicle accident blocking the center divider. Traffic is backed up over 4 miles starting at Hwy 85. #KCBSTraffic #Waze",1
1209,Sat Oct 12 19:41:32 +0000 2019,72898202,"#Dublin Eastbound Hwy 580 before El Charro Rd., solo accident blocking the center divider. #KCBSTraffic",0
1210,Sat Oct 12 19:26:29 +0000 2019,72898202,"#MenloPark Northbound Hwy 280 before Alpine Rd., motorcycle accident moved to the right shoulder. Traffic backed up over half a mile from the scene. #KCBSTraffic",0
1211,Sat Oct 12 19:21:59 +0000 2019,72898202,"#BayBridge Westbound I-80 before the Toll Plaza, there’s a stalled car blocking the 2nd lane from the left. #KCBSTraffic #Waze",1
1212,Sat Oct 12 19:19:27 +0000 2019,72898202,"#Novato Northbound Hwy 101 before San Antonio Rd., car accident is blocking the center divider. #KCBSTraffic",1
1213,Sat Oct 12 19:07:40 +0000 2019,72898202,#SanFrancisco expect heavy traffic in Downtown around the Embarcadero due to Fleet Week show starting now around noon and ending around 4PM.,0
1214,Sat Oct 12 18:27:02 +0000 2019,72898202,"#Sunol Northbound Hwy 680 before The Scales exit, 3 vehicle accident blocking the right lane. #KCBSTraffic #Waze",1
1215,Sat Oct 12 18:22:23 +0000 2019,72898202,"#Livermore Eastbound Hwy 580 before Airway Blvd., big rig on fire moved to the right shoulder. Fire will soon arrive on scene. #KCBSTraffic #Waze",0
1216,Sat Oct 12 18:08:33 +0000 2019,72898202,"#Fairfield Eastbound I-80 before North Texas Rd., there’s a car on fire with smoke coming out of the engine. Slow traffic going through Fairfield. #KCBSTraffic",0
1217,Sat Oct 12 18:04:16 +0000 2019,72898202,"Update: All lanes opened Westbound Hwy 92, but traffic is backed up over 2 miles starting from Hwy 280 split. #KCBSTraffic",0
1218,Sat Oct 12 17:45:49 +0000 2019,72898202,"#Oakland Westbound Hwy 580 before Eastbound I-80 split, truck vs car accident blocking the 2nd land from the left. #KCBSTraffic #Waze",1
1219,Sat Oct 12 17:41:09 +0000 2019,72898202,"#Pleasanton Westbound Hwy 580 before El Charro Rd., 2 car accident blocking the center divider. #KCBSTraffic #Waze",1
1220,Sat Oct 12 17:39:48 +0000 2019,72898202,Update: Right lane has opened with the left lane still closed with no estimated time of reopening at #SanMateo Westbound Hwy 92 before De Anza Blvd.,1
1221,Sat Oct 12 17:20:42 +0000 2019,72898202,Special traffic alert had been issued at #SanMateo Westbound Hwy 92 before De Anza Blvd. with both lanes closed and no estimated time of reopening due to car and motorcycle accident. Please consider using Hwy 82 as an alternate. #KCBSTraffic,0
1222,Sat Oct 12 17:04:45 +0000 2019,72898202,"#SanMateo Westbound Hwy 92 before De Anza Blvd., motorcycle vs car accident blocking the left lane. Traffic is backed up over one mile from the scene. #KCBSTraffic #Waze",1
1223,Sat Oct 12 16:49:22 +0000 2019,72898202,#SanFrancisco expect heavy traffic in Downtown around the Embarcadero due to Fleet Week show this afternoon from Noon to 4PM.,0
1224,Sat Oct 12 16:47:40 +0000 2019,72898202,CHP has issued a special traffic alert closing the connector exit at Southbound Hwy 101 to Northbound Hwy 880 to clear the box truck. No estimated time for reopening.,0
1225,Sat Oct 12 16:34:03 +0000 2019,72898202,"#Fairfield Northbound Hwy 680 before Eastbound I-80 connector, 2 vehicle accident blocking the left lane. Traffic backed up over one mile from the scene. #KCBSTraffic #Waze",1
1226,Sat Oct 12 16:05:12 +0000 2019,72898202,"#SanJose southbound Hwy 101 to Northbound Hwy 880 connector, there's an overturned box truck blocking the left shoulder of the connector lane. #KCBSTraffic",1
1227,Sat Oct 12 15:45:16 +0000 2019,72898202,"#DumbartonBridge Westbound Hwy 84 before Toll Plaza, 2 vehicle accident moved to the right shoulder. #KCBSTraffic",0
1228,Sat Oct 12 15:40:41 +0000 2019,72898202,"#Oakland Eastbound Hwy 580 (after MacArthur Maze), solo car spin out blocking the center divider. #KCBSTraffic #Waze",0
1229,Sat Oct 12 15:31:32 +0000 2019,72898202,"#SanLeandro Northbound Hwy 880 before Marina Blvd., there's a stalled car originally blocking the left lane moved to the right shoulder. Traffic backed up for half a mile from scene. #KCBSTraffic",1
1230,Sat Oct 12 15:27:55 +0000 2019,72898202,#BayBridge Westbound I-80 before Treasure Island. CHP is reporting that 2 surfboards may have fallen off the truck on the Bay Bridge. #KCBSTraffic,0
1231,Sat Oct 12 14:52:26 +0000 2019,72898202,"#AltamontPass #I580 eastbound past the Stone Arch Railroad Bridge, all lanes open. The CHP has cancelled the special traffic alert. The back up remains to #NorthFlynnRoad. #KCBSTraffic",0
1232,Sat Oct 12 14:32:10 +0000 2019,72898202,"#BayBridge #I80 westbound, the truck that was stuck in toll gate 15 has been cleared. KCBSTraffic",0
1233,Sat Oct 12 14:13:43 +0000 2019,72898202,"#BayBridge #I80 westbound, a truck is stuck in toll gate 15. #CHP will stop traffic for toll gates 15 and 16 to remove it. #KCBSTraffic",0
1234,Sat Oct 12 13:41:52 +0000 2019,72898202,"#AltamontPass #I580 eastbound past the Stone Arch Railroad Bridge, a crash is blocking the 2 left lanes with no est time for reopening. #KCBSTraffic",1
1235,Sat Oct 12 13:01:05 +0000 2019,72898202,"#SanJose #Hwy101 southbound past #LawrenceExpressway, the crash that was blocking the 3 right lanes has ben cleared. #KCBSTraffic",1
1236,Sat Oct 12 12:23:29 +0000 2019,72898202,#Berkeley Westbound #I80 before Gilman St. A six car crash has been cleared. #KCBSTraffic,0
1237,Sat Oct 12 12:01:02 +0000 2019,72898202,#Berkeley Westbound #I80 before Gilman St. A six car crash reported. One car in the third lane from the left. The other vehicles are on the right shoulder. Traffic is slow from Central Ave. #KCBSTraffic,1
1238,Sat Oct 12 11:56:09 +0000 2019,72898202,#AltamontPass Westbound #I580 roadwork between Grant Line Rd and N. Greenville Rd has traffic jammed up before and after N. Flynn Rd in #Livermore. #KCBSTraffic. #Waze,0
1239,Sat Oct 12 11:13:11 +0000 2019,72898202,#Woodside Northbound #I280 before Woodside Rd (#SR84). Vehicle struck a deer. There is collision debris in the two left lanes. #KCBSTraffic,0
1240,Sat Oct 12 10:13:07 +0000 2019,72898202,#SanLeandro Southbound #I880 BEFORE the Davis St exit. Injury accident involving an overturned car and a second vehicle on the shoulder. Vehicle debris in the two right lanes #KCBSTraffic,1
1241,Sat Oct 12 10:00:54 +0000 2019,72898202,#SanLeandro Southbound #I880 off-ramp to Davis St. Injury accident involving an overturned car and a second vehicle on the shoulder. #KCBSTraffic,0
1242,Sat Oct 12 09:36:29 +0000 2019,72898202,#SantaCruzMountains Southbound #SR17 at the Summit. Stalled box truck in the right lane. #KCBSTraffic,0
1243,Sat Oct 12 09:32:01 +0000 2019,72898202,#Sunol Southbound #I680 past the Sunol exit. Stalled car in the left lane. #KCBSTraffic,1
1244,Sat Oct 12 08:45:30 +0000 2019,72898202,#SanJose Southbound #I680 on-ramp to Southbound #US101. Stalled car blocking the left lane. #KCBSTraffic,1
1245,Sat Oct 12 08:22:48 +0000 2019,72898202,#Saratoga #CA9 near #SR35. Injury accident involving a car that went 100 feet down a ravine. Fire crews on the scene reporting heavy traffic in the area. #KCBSTraffic,0
1246,Sat Oct 12 07:26:02 +0000 2019,72898202,#SuisunCity #SR12 between Shiloh Rd and Walters Rd. One-way traffic control in effect causing delays for travelers between #RioVista and SuisunCity. #KCBSTraffic #Waze,0
1247,Sat Oct 12 07:10:36 +0000 2019,72898202,#CapitolCorridor delays,0
1248,Sat Oct 12 07:01:07 +0000 2019,72898202,#Oakland Northbound #I880 on the 98th Ave off-ramp. Accident blocking the right lane. #KCBSTraffic,1
1249,Sat Oct 12 07:00:07 +0000 2019,72898202,#Danville Southbound #I680 before El Cerro Blvd. Caltrans roadwork scheduled until 5am has all but the right lane coned off. Traffic is heavy from Stone Valley Rd in #Alamo. #KCBSTraffic,0
1250,Sat Oct 12 06:27:25 +0000 2019,72898202,#Pinole Westbound #I80 at Pinole Valley Rd. Overturned car struck several other vehicles. Unclear if any lanes are blocked. #KCBSTraffic,1
1251,Sat Oct 12 05:45:46 +0000 2019,72898202,#SanMateo #Burlingame #Highway101 The four left lanes have re-opened. The far right lane is closed. Traffic is backed up to Millbrae Avenue. #KCBSTraffic,1
1252,Sat Oct 12 05:32:50 +0000 2019,72898202,#SanFrancisco #Highway80 Westbound 80 before 9th St—A crash blocks the far right lane. #KCBSTraffic #Waze,1
1253,Sat Oct 12 04:44:09 +0000 2019,72898202,#Hayward #Highway92 #Highway880 Eastbound 92 at the 880 split—A crash involving a big rig &amp; several other vehicles blocks the far left lane. #KCBSTraffic #Waze,1
1254,Sat Oct 12 04:33:04 +0000 2019,72898202,#SanMateo #Burlingame #Highway101 Southbound 101 before Poplar Avenue—-An accident involving a car on its side blocks the three left lanes. #KCBSTraffic #Waze,1
1255,Sat Oct 12 03:53:51 +0000 2019,72898202,#Amtrak #CapitolCorridor Delays are being reported on a Westbound Capitol Corridor train in the South Bay. #KCBSTraffic,0
1256,Sat Oct 12 03:35:41 +0000 2019,72898202,#Amtrak #CapitolCorridor Delays are being reported on an Eastbound Capitol Corridor train. #KCBSTraffic,0
1257,Sat Oct 12 03:33:09 +0000 2019,72898202,#ElCerrito #Highway80 Westbound 80 before Carlson Blvd—-A 3 car crash blocks the second lane from the left. Traffic is slow approaching the scene. #KBSTraffic #Waze,1
1258,Sat Oct 12 02:55:58 +0000 2019,72898202,#Fremont #Milpitas #Highway680 Northbound 680 before Auto Mall Pkwy—-The far left lane is blocked by a crash. #KCBSTraffic #Waze,1
1259,Sat Oct 12 02:51:20 +0000 2019,72898202,#WalnutCreek #Highway680 The three right lanes are now blocked. #KCBSTraffic,1
1260,Sat Oct 12 02:32:29 +0000 2019,72898202,#WalnutCreek #Highway680 Northbound 680 past South Main St.--A crash blocks the two right lanes. #KCBSTraffic,1
1261,Sat Oct 12 02:15:29 +0000 2019,72898202,#PaloAlto #Highway101 Southbound 101 before University Avenue---A crash involving at least 2 cars blocks the far left lane. #KCBSTraffic,1
1262,Sat Oct 12 01:48:35 +0000 2019,72898202,#Oakland #Highway580 A car involved in a crash is facing the wrong way on the 98th Avenue offramp from Westbound 580. #KCBSTraffic,0
1263,Sat Oct 12 01:38:19 +0000 2019,72898202,#Oakland #Highway880 A crash blocks the far right lane of the 23rd Avenue offramp from Northbound 880. #KCBSTraffic,1
1264,Sat Oct 12 01:00:10 +0000 2019,72898202,"#MountainView #Accident 101 NB near Moffett Blvd. 2 cars involved here, but they are off to the shoulder. #KCBSTraffic",0
1265,Sat Oct 12 00:43:14 +0000 2019,72898202,"#Fremont #Accident 880 NB before Auto Mall Parkway, left lane blocked. #KCBSTraffic",1
1266,Sat Oct 12 00:41:15 +0000 2019,72898202,"#Millbrae #Accident 101 NB after SFO, a three car accident has the right lane blocked. #KCBSTraffic",1
1267,Sat Oct 12 00:28:07 +0000 2019,72898202,#Berkeley #Accident 80 WB before Ashby Ave. Waiting for details. #KCBSTraffic,0
1268,Sat Oct 12 00:24:16 +0000 2019,72898202,"#Sonoma #Accident 37 EB after 121, partially blocking. #KCBSTraffic",0
1269,Fri Oct 11 23:43:31 +0000 2019,72898202,"#Sunol #Accident 680 NB before Sunol Blvd, a two car accident is blocking the middle lane(s). #KCBSTraffic",1
1270,Fri Oct 11 23:28:52 +0000 2019,72898202,"#BayBridge #Accident 80 Eastbound at Treasure Island. Not blocking, but injuries are involved. #KCBSTraffic",1
1271,Fri Oct 11 23:11:54 +0000 2019,72898202,#SanRamon #Accident 680 SB before Crow Canyon. 2 cars involved. 3rd lane from the left blocked. #KCBSTraffic,1
1272,Fri Oct 11 23:03:26 +0000 2019,72898202,"#Fremont #Accident 880 SB before Stevenson Blvd. 3 cars involved, the 3rd lane from the left is blocked. #KCBSTraffic",1
1273,Fri Oct 11 23:02:25 +0000 2019,72898202,#Pleasanton #Accident 580 EB before San Ramon Road. 2 car accident. No details for now. #KCBSTraffic,0
1274,Fri Oct 11 22:53:09 +0000 2019,72898202,"#SantaRosa #Accident 101 NB before Bicentennial Way. Both of the cars involved are on the right shoulder, but there is debris in the roadway. #KCBSTraffic",1
1275,Fri Oct 11 22:40:54 +0000 2019,72898202,"#SanRamon The #accident 680 SB near Alcosta has been cleared from lanes, but an accident involving a motorcycle has occurred in the backup, located after Bollinger Canyon. #KCBSTraffic",0
1276,Fri Oct 11 22:16:37 +0000 2019,72898202,"The #NewhallFire is massively impacting the roadways in the #NewhallPass regional, where Interstate 5 is shut down from Mission Hills to Santa Clarita, and 14 and 210 are also closed into the Newhall Pass area. Alternate routes are taking in excess of 4 hours. #KCBSTraffic",0
1277,Fri Oct 11 22:13:45 +0000 2019,72898202,"#SanRamon #Accident 680 SB before Alcosta. 2 semis tangled here, and have the right lane at least partially blocked. #KCBSTraffic",1
1278,Fri Oct 11 22:03:08 +0000 2019,72898202,"#Sunnyvale #Accident 101 SB before 237, a three car accident has quickly made its way to the right hand shoulder. #KCBSTraffic",1
1279,Fri Oct 11 22:00:56 +0000 2019,72898202,#EastBay Your #FridayCommute home up the eastshore freeway is slow out of the maze in stretches into El Cerrito. #KCBSTraffic,0
1280,Fri Oct 11 21:33:52 +0000 2019,72898202,The #CHP has opened ALL LANES in #Fremont 880 SB at South Fremont Blvd after an earlier 2 vehicle accident previously had all lanes blocked. You're slow from Mowry. #KCBSTraffic,1
1281,Fri Oct 11 21:26:55 +0000 2019,72898202,#Livermore #CentralValley #Friday Expect slowing 580 Eastbound from Greenville Rd out towards Grantline Rd. #KCBSTraffic,0
1282,Fri Oct 11 20:59:05 +0000 2019,72898202,Do you have any further details?,0
1283,Fri Oct 11 20:54:19 +0000 2019,72898202,#Fremont #Accident 880 SB at South Fremont Blvd. A two car accident has the three right lanes blocked. #KCBSTraffic,1
1284,Fri Oct 11 20:42:47 +0000 2019,72898202,"#Cordelia #Accident 680 NB before 80, accident blocking the left lane. #KCBSTraffic",1
1285,Fri Oct 11 20:25:20 +0000 2019,72898202,"#Fremont #Accident 680 NB after North Mission. 2 pickup trucks involved, and they're in the center divide. #KCBSTraffic",0
1286,Fri Oct 11 20:11:16 +0000 2019,72898202,#NorhtBay #Novato #Petlauma Pretty typical slowdown on 101 NB for a Friday. It starts about Olompali State Park and extends in stretches to Corona Road. #KCBSTraffic,0
1287,Fri Oct 11 19:45:00 +0000 2019,72898202,#Oakland: EB I-580 is solid from the 24/980 interchange almost to Park Blvd. Why? Caltrans tree work in the right lane is why. Sure hope they meet their pickup time of 2pm #fingerscrossed #KCBSTraffic #Waze,0
1288,Fri Oct 11 18:52:13 +0000 2019,72898202,"#Prunedale: NB Hwy-101 after San Miguel Canyon Rd, a stalled big rig blocks the left lane. Traffic backed up a solid 2 miles, from Blackie Road/Reese Circle (about a mile before 156 West). #KCBS",1
1289,Fri Oct 11 18:26:54 +0000 2019,72898202,#SanFrancisco #Highway101 #Highway280 A traffic break is being done on Southbound 101 before the 280 split to clear a stall in the far right lane. #KCBSTraffic #Waze,0
1290,Fri Oct 11 17:54:46 +0000 2019,72898202,#Millbrae #Highway101 A stall blocks the far right lane of the Millbrae offramp from Southbound 101. #KCBSTraffic #Waze,1
1291,Fri Oct 11 17:35:28 +0000 2019,72898202,#CarquinezBridge #Highway80 A stalled truck blocks the third lane from the left on Eastbound 80 at Mid span on the Carquinez Bridge. #KCBSTraffic #Waze,1
1292,Fri Oct 11 17:25:42 +0000 2019,72898202,#SanJose #VTA A crash that has closed Monterey Rd. at the Capitol Expressway has re-routed bus service. #KCBSTraffic,0
1293,Fri Oct 11 17:24:09 +0000 2019,72898202,#MUNI #SanFrancisco An earlier problem on the J Church MUNI Metro line has been resolved. #KCBSTraffic,0
1294,Fri Oct 11 16:54:41 +0000 2019,72898202,#MUNI #SanFrancisco Major delays on a San Francisco MUNI Metro line. #KCBSTraffic,0
1295,Fri Oct 11 16:41:11 +0000 2019,72898202,"#SanJose: NB-280 after McLaughlin Ave, 2 vehicle accident cleared from the lanes. Backup onto SB-680 from Alum Rock Ave. #KCBSTraffic #Waze",0
1296,Fri Oct 11 16:27:53 +0000 2019,72898202,"#SanJose #Highway280 Northbound 280 before 10th St.---A crash blocks the two left lanes, with the backup to the 101 split. #KCBSTraffic",1
1297,Fri Oct 11 16:21:15 +0000 2019,72898202,#Altamont WB580 @Grant Line an cleared but debris in all lanes. #KCBSTRAFFIC #Waze,0
1298,Fri Oct 11 16:05:16 +0000 2019,72898202,#Oakland #Highway880 Southbound 880 before High St.---A traffic break is being done to remove a crash in the two right lanes. #KCBSTraffic,0
1299,Fri Oct 11 15:29:46 +0000 2019,72898202,#AltamontPass #Tracy #Highway580 The four left lanes have re-opened. The two right lanes remain closed for debris cleanup. #KCBSTraffic,1
1300,Fri Oct 11 15:05:00 +0000 2019,72898202,#AltamontPass #Tracy #Highway580 Westbound 580 at Grant Line Rd.--All lanes are closed until further notice by a crash involving injuries &amp; debris scattered across all lanes. #KCBSTraffic,1
1301,Fri Oct 11 15:03:06 +0000 2019,72898202,#MUNI #SanFrancisco Regular service has resumed on the N Judah MUNI Metro Line following an earlier disruption at 16th &amp; Noriega. #KCBSTraffic,0
1302,Fri Oct 11 14:50:13 +0000 2019,72898202,#AltamontPass #Tracy #Highway580 An accident Westbound 580 at Grant Line Rd. has scattered debris across lanes. The car involved is on the shoulder. #KCBSTraffic,1
1303,Fri Oct 11 14:47:29 +0000 2019,72898202,"Update on the #Marin problem, for those heading from #Novato to #Marinwood: Southbound #Highway101 before Alameda Del Prado, 5 car accident has been cleared to the shoulder but not yet removed (Tow truck almost there). Very solid backup from Rowland Blvd. #KCBSTraffic",0
1304,Fri Oct 11 14:25:24 +0000 2019,72898202,"#SanJose: Update: NB-101 before Oakland Rd, 4-vehicle accident finally cleared from the lanes. Traffic is solid from just north of Hellyer Ave (about 7 miles). This will take significant time to wind down, esp. since we’re still in the thick of the morning commute. #KCBSTraffic",0
1305,Fri Oct 11 14:03:06 +0000 2019,72898202,"#Marin #St,Vincent #Highway101 Southbound 101 before Alameda Del Prado--as many as 5 cars block the second lane from the left. #KCBSTraffic",1
1306,Fri Oct 11 13:56:10 +0000 2019,72898202,"#SanJose: NB-101 before Oakland Rd, 4 vehicle accident blocking 2nd lane from left. Traffic is solid from Capitol Expwy (6+ miles). #KCBSTraffic #Waze",1
1307,Fri Oct 11 13:42:20 +0000 2019,72898202,#GoldenGateTransit #Marin A cancellation on Golden Gate Transit this morning. #KCBSTraffic,0
1308,Fri Oct 11 13:41:39 +0000 2019,72898202,"WB #SanMateoBridge, crash on the high rise has cleared. Solid traffic is now from just west of Clawiter Rd to just before the high-rise. #KCBSTraffic #Waze",0
1309,Fri Oct 11 13:36:36 +0000 2019,72898202,#SanJose #Highway101 Northbound 101 before Old Oakland Rd--As many as 4 cars are involved in a crash in the second lane from the left. #KCBSTraffic,1
1310,Fri Oct 11 13:26:46 +0000 2019,72898202,"WB #SanMateoBridge near the top of the high-rise, a 3 car crash blocks the left lane. Traffic on WB-92 is solid from a little past the high-rise. #KCBSTraffic #Waze",1
1311,Fri Oct 11 12:51:33 +0000 2019,72898202,"#Tracy: WB-205 slows at Mountain House Parkway, continues slow onto WB-580 in the #AltamontPass, picks up about a mile past Grant Line Rd. Situation about normal for an early Friday morning. #KCBSTraffic",0
1312,Fri Oct 11 11:46:46 +0000 2019,72898202,#Antioch – Hwy-4 Eastbound Before #LSt – A car smacked into the guard rail. The car is blocking the off ramp and debris is in the slow lane. A tow truck is being requested. CHP is running a traffic break. #KCBSTraffic,1
1313,Fri Oct 11 11:20:47 +0000 2019,72898202,#KCBSTraffic Update - The crash has reportedly been moved. Now the right lane and the #HollySt off ramps are blocked.,1
1314,Fri Oct 11 10:51:10 +0000 2019,72898202,#SanCarlos – Hwy-101 Southbound at #HollySt – An overturned car is blocking the 2 left lanes. Medics are on the scene. Expect delays from #RalstonAve. #KCBSTraffic,1
1315,Fri Oct 11 10:18:06 +0000 2019,72898202,#SanJose – Hwy-101 Southbound After #BrokawRd – A 3 car crash is blocking the 2 right lanes. CHP is running a traffic break. Expect delays from #Hwy87. Photo: @CaltransHQ #KCBSTraffic,1
1316,Fri Oct 11 09:21:53 +0000 2019,72898202,#SanJose – Hwy-85 Southbound Before #CottleRd – The 2 left lanes are blocked by a 2 car crash. One of the cars is overturned. CHP and the fire dept. are on the scene. #KCBSTraffic,1
