,date,id,tweet,cluster,class
1247,Mon Nov 11 14:15:25 +0000 2019,72898202,"#WalnutCreek: SB I-680 before N Main Street, stall blocks the left lane, backing up traffic over 2 miles, well into Pleasant HILL. #KCBSTraffic #Waze",0,1
1248,Mon Nov 11 14:12:42 +0000 2019,72898202,#Oakland First reports of a car fire on #NB880 on the #FifthST off ramp. It's on the shoulder but emergency crews are closing the right lane. #KCBSTraffic,0,1
1249,Mon Nov 11 13:41:36 +0000 2019,72898202,"#MercedCounty: Update: Westbound #Hwy152/#PachecoPassHwy about 2 miles before #DinosaurPoint, crash involving a big rig &amp; a car has CLEARED and traffic is just about recovered. #KCBSTraffic",1,1
1250,Mon Nov 11 13:34:02 +0000 2019,72898202,"#MercedCounty: Westbound #Hwy152/#PachecoPassHwy about 2 miles before #DinosaurPoint, crash involving a big rig &amp; a car blocks the right lane &amp; part of the adjacent lane. Traffic is backed up for close to a mile (This is next to the San Luis Reservoir). CHP on scene. #KCBSTraffic",0,1
1251,Mon Nov 11 12:30:52 +0000 2019,72898202,#BayBridge - A fog advisory has been issued on the Bay Bridge.,1,0
1252,Mon Nov 11 12:23:09 +0000 2019,72898202,#MtHamilton – Hwy-130 Eastbound After #KincaidRd – A stalled car is blocking the eastbound lane. CHP is heading to the scene. #KCBSTraffic,0,1
1253,Mon Nov 11 12:22:24 +0000 2019,72898202,#KCBSTraffic Update - The roadway is now clear. Expect residual delays.,1,0
1254,Mon Nov 11 12:10:55 +0000 2019,72898202,#SanFrancisco #SF - I-80 Eastbound on the #BayBridge - A one car crash is blocking the right lane. CHP is running a traffic break. Photo: @CaltransHQ #KCBSTraffic,0,1
1255,Mon Nov 11 11:15:34 +0000 2019,72898202,#SouthSanFrancisco – I-380 Eastbound Connector to Hwy-101 Northbound – A stalled car is blocking the left lane. CHP is on the scene. A tow truck is being requested. Photo: @waze #KCBSTraffic,0,1
1256,Mon Nov 11 09:21:10 +0000 2019,72898202,Photo: @CaltransHQ,1,0
1257,Mon Nov 11 09:01:16 +0000 2019,72898202,#Pittsburg – Hwy-4 Eastbound After #LoveridgeRd – A 3 car crash is reportedly blocking the left lane. A tow truck and CHP are heading to the scene. #KCBSTraffic,0,1
1258,Mon Nov 11 07:37:16 +0000 2019,72898202,"#KCBSTraffic Update - The right lane is the only one open, but delays have settled down in the area.",1,0
1259,Mon Nov 11 06:51:14 +0000 2019,72898202,#Oakland #Highway880 #Highway980 The CHP now says that the crash is on Northbound 880 just past the 980 split. All Northbound 880 traffic is being halted for a traffic break at the 980 split. #KCBSTraffic #Waze,1,1
1260,Mon Nov 11 06:43:22 +0000 2019,72898202,#Oakland #Highway880 #Highway80 Northbound 880 just before the 80 split—A multi-car injury crash has the three left lanes blocked. #KCBSTraffic #Waze,0,1
1261,Mon Nov 11 06:34:13 +0000 2019,72898202,#GoldenGateBridge #Highway101 A Heavy Fog Advisory is in effect for the Golden Gate Bridge. Thick fog has also been reported across the Waldo Grade. #KCBSTraffic #Waze,1,0
1262,Mon Nov 11 05:11:53 +0000 2019,72898202,#SanJose #Highway85 Southbound 85 at Union Avenue--A solo spinout crash blocks the far right lane. #KCBSTraffic,0,1
1263,Mon Nov 11 03:49:33 +0000 2019,72898202,#Richmond: Solo spinout accident on WB-80 at #Cutting Blvd is blocking the far left lane. Traffic is slow at the scene. #WAZE #KCBSTraffic,0,1
1264,Mon Nov 11 03:21:43 +0000 2019,72898202,Update: Earlier accident is clear #Vallejo #Solano #KCBSTraffic,1,1
1265,Mon Nov 11 03:19:57 +0000 2019,72898202,Update: Emergency crews continue to clear the earlier 4 car accident. All lanes except for the far right lane are now open. Expect residual delays as traffic recovers. Still seeing slowing starting at #Airport Blvd. #SFO #SanBruno #KCBSTraffic,0,1
1266,Mon Nov 11 03:17:06 +0000 2019,72898202,Update: Accident has been moved to the right shoulder. Debris is still in the roadway. Traffic is slow from #Lewelling Blvd. #Hayward #KCBSTraffic,1,1
1267,Mon Nov 11 03:02:23 +0000 2019,72898202,Update: Only the far left lane is open at this time as emergency crews try to clear the earlier accident to the shoulder. Traffic slows at #Airport Blvd. #SFO #SanBruno #KCBSTraffic,1,1
1268,Mon Nov 11 02:53:28 +0000 2019,72898202,"#Hayward: Multi car accident on SB-880 approaching the Hwy-92 interchange. Accident is in the far right lane, but there is debris all over the roadway. Traffic slows approaching W A St. Emergency crews are on scene #KCBSTraffic",0,1
1269,Mon Nov 11 02:50:25 +0000 2019,72898202,#SanBruno: Major accident at ⁦@flySFO⁩ where a 4 car accident on NB-101 is blocking the middle lanes. Injuries have been reported from this accident. Traffic is heavily backed up to #Millbrae Ave. Expect delays #WAZE #KCBSTraffic,0,1
1270,Mon Nov 11 02:47:21 +0000 2019,72898202,"Earlier accident has been cleared, but another accident has popped up on NB-880 at #Coleman Ave. That is a 2 car accident in the far left lane, traffic slows at #TheAlameda. #KCBSTraffic #SanJose",0,1
1271,Mon Nov 11 02:29:57 +0000 2019,72898202,#SanJose: 2 car accident on NB-880 at N 1st St is blocking the second lane from the left. Traffic is backed up to #TheAlameda. Expect delays #KCBSTraffic,0,1
1272,Mon Nov 11 02:27:33 +0000 2019,72898202,"Update: Earlier accident has been cleared, traffic is moving normally #SanJose #KCBSTraffic",1,1
1273,Mon Nov 11 02:02:15 +0000 2019,72898202,#BayBridge Metering Lights have been switched OFF. Still seeing slow traffic on the incline of the bridge and will continue into #SanFrancisco. #WAZE #KCBSTraffic,1,0
1274,Mon Nov 11 01:52:50 +0000 2019,72898202,#Petaluma: 2 car accident on SB-101 approaching the #LakevilleHighway off-ramp is blocking the left lane. Traffic is backed up to N. Petaluma Blvd. Expect delays #KCBSTraffic,0,1
1275,Mon Nov 11 01:44:55 +0000 2019,72898202,Update: Accident has been moved to the right hand shoulder. Still seeing residual delays stretching back to Hwy-37/ #ColumbusParkway. Expect residual delays as traffic recovers. #Vallejo #Solano #KCBSTraffic,1,1
1276,Mon Nov 11 01:33:27 +0000 2019,72898202,#Vallejo: 3 car accident on WB-80 at #Solano Ave is blocking the right lane. Emergency crews are working to move the accident over to the right shoulder. Traffic is backed up to Hwy-37. Expect delays #KCBSTraffic,0,1
1277,Mon Nov 11 01:01:22 +0000 2019,72898202,#SanJose: A vehicle hit a construction sign on NB-87 at #SantaClara St. Accident is blocking the right lane approaching the offramp. Traffic is backed up onto both NB and SB-280 connector ramps. Expect delays #KCBSTraffic,0,1
1278,Sun Nov 10 23:56:13 +0000 2019,72898202,UPDATE- #Fremont: Accident on NB-880 at #Stevenson Blvd has been cleared. Accident on SB-880 before #Mowry Ave is in the final clearing stages. All lanes SB are open. Still seeing some residual delays in both directions as traffic recovers. #KCBSTraffic,1,1
1279,Sun Nov 10 23:33:13 +0000 2019,72898202,"Accident has been moved to the center divide, all lanes are clear #Emeryville #KCBSTraffic",1,1
1280,Sun Nov 10 23:32:24 +0000 2019,72898202,#CHP on scene after #Powell St on WB-80. #KCBSTraffic https://twitter.com/KCBSAMFMTraffic/status/1193672341688999936,1,0
1281,Sun Nov 10 23:30:38 +0000 2019,72898202,#Emeryville: 3 car accident on WB-80 just after #Powell St is blocking the 2 left lanes. Traffic is heavy approaching the scene on the #EastshoreFreeway. Emergency crews are working to clear thew accident now. #KCBSTraffic,0,1
1282,Sun Nov 10 23:15:13 +0000 2019,72898202,****FOG ADVISORY**** @KarlTheFog has taken over the #GoldenGateBridge. Drive carefully across the bridge. #KCBSTraffic,1,0
1283,Sun Nov 10 22:48:51 +0000 2019,72898202,#Fremont: 2 car accident on SB-880 about a half mile before #Mowry Ave. Accident is in the far right lane and on the right shoulder. Traffic is backed up all the way to #Alvarado Blvd. Expect delays. #KCBSTraffic,0,1
1284,Sun Nov 10 22:19:03 +0000 2019,72898202,#RedwoodCity: 3 car accident on the SB-101 offramp to #Woodside Ave. Accident is blocking the right lane of the offramp. Traffic is slow at the scene. #KCBSTraffic,0,1
1285,Sun Nov 10 21:50:30 +0000 2019,72898202,#MountainView: 2 car accident is blocking both shoulders of the connector ramp from SB-101 to SB-85. Drivers are out of their vehicles on the roadway. Traffic is slow at the scene after #Shoreline Blvd. #KCBSTraffic,1,1
1286,Sun Nov 10 21:30:24 +0000 2019,72898202,Expect delays on BART today in Hayward & Union City BART stations.,1,0
1287,Sun Nov 10 21:28:31 +0000 2019,72898202,Drivetime: #Berkeley Gilman St. to Downtown San Francisco is around 22 minutes going through the #BayBridge. #KCBSTraffic #Waze,1,0
1288,Sun Nov 10 20:43:34 +0000 2019,72898202,Update: Special traffic alert is cancelled in #Antioch on Westbound Hwy 4 at Somersville Rd. onramp is now opened. Traffic starting to move at the limit around Somersville Rd.,1,0
1289,Sun Nov 10 20:34:54 +0000 2019,72898202,"#SanJose Southbound Hwy 680 before McKee Rd., 2 vehicle accident moved to the right shoulder. #KCBSTraffic",1,1
1290,Sun Nov 10 20:32:50 +0000 2019,72898202,San Francisco #VeteransDay Parade currently taking place in North Beach this afternoon. Check out @KCBSAMFMTraffic Bob Pryor's Weekend Events Page for more events that could affect your drive.,1,0
1291,Sun Nov 10 20:25:02 +0000 2019,72898202,"***Special traffic alert***still in effect in #Antioch on Westbound Hwy 4 at Somersville Rd. offramp, 2 vehicle accident has temporarily blocked all lanes of the offramp with no estimated time of reopening. Traffic backed up over one mile. #KCBSTraffic",0,1
1292,Sun Nov 10 20:16:30 +0000 2019,72898202,"Update: KCBS Radio has been informed by PG&E that power has been restored in San Rafael. Power/electricity is out in San Anselmo with over 2,300 customers affected. PG&E crews are working to restore power in the area.",1,0
1293,Sun Nov 10 20:10:09 +0000 2019,72898202,Information on 20 min. delays in Downtown San Francisco and Mission District BART stations.,1,0
1294,Sun Nov 10 20:07:31 +0000 2019,72898202,"***Special traffic alert***in #Antioch on Westbound Hwy 4 at Somerville Rd. offramp, 2 vehicle accident has temporarily blocked all lanes of the offramp with no estimated time of reopening. Traffic backed up over one mile. #KCBSTraffic",0,1
1295,Sun Nov 10 19:29:08 +0000 2019,72898202,"#Fremont Southbound Hwy 880 before Thornton Ave., there’s a tent on the freeway blocking the two lanes from the left. #KCBSTraffic #Waze",0,1
1296,Sun Nov 10 19:26:01 +0000 2019,72898202,"KCBS Phone Force has reported that power/electricity is out in #SanRafael. Many streets, businesses, and traffic lights are out. Reminder to treat traffic lights as stop signs. PG&amp;E estimates power to be back on aound 1:30PM.",1,0
1297,Sun Nov 10 19:16:12 +0000 2019,72898202,"#MenloPark Southbound Hwy 280 before Sand Hill Rd., there's a one foot pothole sticking out one foot in the air in the 3rd lane from the left. Be careful driving around that area. #KCBSTraffic",0,0
1298,Sun Nov 10 19:05:46 +0000 2019,72898202,"#Oakland Southbound Hwy 880 before 23rd Ave., 2 vehicle accident blocking the right lane. #KCBSTraffic #Waze",0,1
1299,Sun Nov 10 18:59:19 +0000 2019,72898202,Update: Accident cleared from freeway in #Emeryville Westbound I-80 before Powell St. Traffic backed up before Gilman St. #KCBSTraffic,1,1
1300,Sun Nov 10 18:49:25 +0000 2019,72898202,San Francisco #VeteransDay Parade will take place in North Beach at 11AM this morning. Check out @KCBSAMFMTraffic Bob Pryor's Weekend Events Page for more events that could affect your drive.,1,0
1301,Sun Nov 10 18:38:41 +0000 2019,72898202,"#Emeryville Westbound I-80 before Powell St., 2 vehicle accident move to the offramp/gore point. Traffic backed up a few miles due to accident #KCBSTraffic #Waze",1,1
1302,Sun Nov 10 18:30:17 +0000 2019,72898202,"#SantaRosa Southbound Hwy 101 before Golf Course Drive, 2 car accident blocking the middle lane due to a wrong way driver. #KCBSTraffic #Waze",0,1
1303,Sun Nov 10 18:26:36 +0000 2019,72898202,Update: All roads are now opened in #SanMateo on South B St. between 14th &amp; 16th Ave.,1,0
1304,Sun Nov 10 18:19:19 +0000 2019,72898202,#SanMateo Fire Department is still closed on South B St between 14th &amp; 16th Ave. due to a hazmat situation.,1,0
1305,Sun Nov 10 18:18:12 +0000 2019,72898202,"#Sunnyvale Northbound Hwy 101 before Mathilda Ave., 2 car accident moved to the right shoulder. #KCBSTraffic",0,1
1306,Sun Nov 10 17:44:37 +0000 2019,72898202,"#BayBridge #Accident 80 EB after the island, a 2 car accident has the two right lanes blocked. #KCBSTraffic",0,1
1307,Sun Nov 10 17:27:30 +0000 2019,72898202,San Francisco #VeteransDay Parade will take place in North Beach at 11AM this morning. Check out @KCBSAMFMTraffic Bob Pryor's Weekend Events Page for more events that could affect your drive. https://kcbsradio.radio.com/articles/san-francisco-bay-area-things-do-november-8-11,1,0
1308,Sun Nov 10 17:26:34 +0000 2019,72898202,"#SanMateo Southbound Hwy 101 at Poplar Ave., there's a mattress and box spring debris blocking the two right lanes. #KCBSTraffic",0,1
1309,Sun Nov 10 17:13:04 +0000 2019,72898202,More information on 20 min. delays in Downtown San Francisco and Mission District BART stations.,1,0
1310,Sun Nov 10 17:11:35 +0000 2019,72898202,For Treasure Island,1,0
1311,Sun Nov 10 17:11:09 +0000 2019,72898202,#SanMateo Fire Department is closing for a couple hours on South B St between 14th &amp; 16th Ave. due to a hazmat situation.,1,0
1312,Sun Nov 10 17:00:00 +0000 2019,72898202,Two #SiliconValley Cities Rank As Least Stressed.,1,0
1313,Sun Nov 10 16:34:07 +0000 2019,72898202,MUNI reroutes due #VeteransDay Parade at 11AM today.,1,0
1314,Sun Nov 10 16:26:17 +0000 2019,72898202,"#BayBridge Eastbound I-80 before Treasure Island, there's a stalled vehicle blocking the right lane. Traffic driving at the limit. #KCBSTraffic",0,1
1315,Sun Nov 10 16:22:39 +0000 2019,72898202,"#Lafayette Eastbound Hwy 24 at Oak Hill Rd., Caltrans is conducting roadwork on two left lanes till 9AM this morning. #KCBSTraffic",0,0
1316,Sun Nov 10 16:17:43 +0000 2019,72898202,Expect 20 minute delays on BART in Downtown San Francisco and Mission District BART stations today.,1,0
1317,Sun Nov 10 16:15:52 +0000 2019,72898202,San Francisco Veterans Day Parade will take place in North Beach at 11AM this morning. Check out @KCBSAMFMTraffic Bob Pryor Weekend Events Page for more events that could affect your drive. https://kcbsradio.radio.com/articles/san-francisco-bay-area-things-do-november-8-11,1,0
1318,Sun Nov 10 16:09:27 +0000 2019,72898202,Expect delays on BART today in Hayward & Union City BART stations.,1,0
1319,Sun Nov 10 15:36:53 +0000 2019,72898202,#SantaRosa #Accident 101 NB after Todd Rd involving a car that overturned after it went off the roadway. #CHP and emergency crews responding. #KCBSTraffic,1,1
1320,Sun Nov 10 14:40:12 +0000 2019,72898202,#MenloPark #Accident 101 NB before Willow Rd. A 2 car accident is blocking at least one lane. #KCBSTraffic,0,1
1321,Sun Nov 10 14:39:16 +0000 2019,72898202,#Antioch #Accident EB 4 after Hillcrest. A solo car accident is now blocking the left lane while facing the wrong way. #CHP and emergency crews are responding. #KCBSTraffic,0,1
1322,Sun Nov 10 14:22:26 +0000 2019,72898202,Be on the lookout for a #stall in the #CaldecottTunnel 24 EB in the right bore. #KCBSTraffic,1,0
1323,Sun Nov 10 14:05:27 +0000 2019,72898202,"There's #roadwork happening in #Fremont, 880 SB fro Alvarado Niles Blvd to 84. Various lanes will be intermittently closed until 8 this morning. #KCBSTraffic",1,0
1324,Sun Nov 10 13:21:12 +0000 2019,72898202,"#Lafayette Heads up, there's #roadwork on 24 eastbound at Happy Valley Rd. Expect intermittent lane closures until 9 this morning. #KCBSTraffic",1,0
1325,Sun Nov 10 13:11:59 +0000 2019,72898202,"#SanFrancisco There is a #stall blocking the right lane, 280 SB before Ocean Ave. #KCBSTraffic",0,1
1326,Sun Nov 10 12:04:45 +0000 2019,72898202,#Vallejo #Highway37 All lanes of Westbound Highway 37 at Fairgrounds Drive have now re-opened in the wake of an earlier deadly crash. #KCBSTraffic #Waze,1,1
1327,Sun Nov 10 11:36:14 +0000 2019,72898202,#ElCerrito #Highway80 Eastbound 80 before El Portal Drive--Emergency crews are on the shoulder tending to an accident off of the side of the road. #KCBSTraffic #Waze,1,1
1328,Sun Nov 10 11:32:21 +0000 2019,72898202,#SuisunCity #Highway12 The Eastbound direction of Highway 12 is shut down at Scally Rd. in the wake of an injury crash involving an overturned car. #KCBSTraffic #Waze,1,1
1329,Sun Nov 10 11:26:57 +0000 2019,72898202,#Saratoga #SanJose #Highway85 All lanes of Southbound 85 have just re-opened between Saratoga Avenue &amp; Winchester in the wake of a nearly 12 hour closure triggered by a police involved shooting. #KCBSTraffic #Waze,1,0
1330,Sun Nov 10 09:33:19 +0000 2019,72898202,#Vallejo #Highway37 All Westbound lanes remain closed in the wake of a deadly crash. Drivers on Highway 80 can take Redwood St. &amp; Sacramento St. to get back on to Westbound 37. #KCBSTraffic #Waze,1,1
1331,Sun Nov 10 09:16:24 +0000 2019,72898202,#CarquinezBridge #Highway80 The lights are still out on Highway 80 across the Carquinez Bridge. Lights are not affected on Highway 80 in either Vallejo or Crockett. #KCBSTraffic #Waze,1,0
1332,Sun Nov 10 09:05:26 +0000 2019,72898202,#Hayward #Highway880 Southbound 880 before A St.—An accident blocks the far right lane. #KCBSTraffic #Waze,0,1
1333,Sun Nov 10 08:41:41 +0000 2019,72898202,#Vallejo #Highway37 Westbound 37 at Fairgrounds Drive—An Accident involving at least one serious injury has all Westbound lanes shut down. Traffic is very slow approaching the scene. #KCBSTraffic #Waze,1,1
1334,Sun Nov 10 06:51:01 +0000 2019,72898202,#SanFrancisco Eastbound #I80 past 7th St. Wrong-way driver reported in the left lane. #KCBSTraffic,0,0
1335,Sun Nov 10 06:47:18 +0000 2019,72898202,#SanFrancisco Southbound #I280 on the San Jose Ave off-ramp. Several potholes reported. #KCBSTraffic,1,0
1336,Sun Nov 10 06:23:05 +0000 2019,72898202,"#CastroValley Westbound #I580 at #I238. Two car accident reported. At least one of the involved vehicles is driveable, the other may require a tow. #KCBSTraffic",1,1
1337,Sun Nov 10 06:06:28 +0000 2019,72898202,#EastshoreFreeway Traffic looking good on #I80 getting into #Berkeley and #Emeryville. No delay at the #BayBridge Toll Plaza. #KCBSTraffic #Waze,1,0
1338,Sun Nov 10 05:52:15 +0000 2019,72898202,#Concord Southbound #SR242 before Grant St. Accident reported on the right shoulder. #KCBSTraffic,1,1
1339,Sun Nov 10 04:54:00 +0000 2019,72898202,#Hercules Eastbound #I80 before #SR4 Three car crash now on the right shoulder. Traffic is backed up towards Pinole Valley Rd. #KCBSTraffic #Waze,0,1
1340,Sun Nov 10 04:34:54 +0000 2019,72898202,#CarquinezBridge #I80 #Crockett #Vallejo All lights are out across the Carquinez Bridge. Traffic is moving well across the span. #KCBSTraffic,1,0
1341,Sun Nov 10 04:15:48 +0000 2019,72898202,#BayBridge Delays in both directions of #I80 between the Tunnel and #US101 in #SanFrancisco #KCBSTraffic #Waze,1,0
1342,Sun Nov 10 04:12:20 +0000 2019,72898202,#Saratoga KCBS Traffic Advisory in effect on Southbound #SR85. Traffic is being diverted to Saratoga Ave due to on going police activity. Avoid Southbound 85 and use Southbound #I280 as an alternate.,1,0
1343,Sun Nov 10 04:04:46 +0000 2019,72898202,#SantaCruzMountains Southbound #SR17 before the Summit. Injury accident clearing on the right shoulder. Traffic is slow towards the Redwood Estates. #KCBSTraffic,1,1
1344,Sun Nov 10 04:01:47 +0000 2019,72898202,#SanJose Southbound #I880 before #US101. Accident has cleared. #KCBSTraffic,1,1
1345,Sun Nov 10 03:55:09 +0000 2019,72898202,Don't get caught up in unexpected delays. Check out Bob Pryor's events page at:,1,0
1346,Sun Nov 10 03:45:49 +0000 2019,72898202,#SanRafael Southbound #US101 at Miller Creek Rd. Solo car crash has cleared. #KCBSTraffic,1,1
1347,Sun Nov 10 03:38:13 +0000 2019,72898202,#SanJose Southbound #I880 before #US101. Accident has the two right lanes blocked. Traffic is heavy from E. Brokaw Rd. #KCBSTraffic,0,1
1348,Sun Nov 10 03:34:48 +0000 2019,72898202,"#BayBridge Metering Lights have just been turned off, westbound #I80 traffic is still slow from the incline into San Francisco. #KCBSTraffic",1,0
1349,Sun Nov 10 03:25:14 +0000 2019,72898202,#SanMateoBridge Eastbound #SR92 at the Midspan. Stalled car in the right lane. #KCBSTraffic,0,0
1350,Sun Nov 10 03:13:23 +0000 2019,72898202,#SanRafael Southbound #US101 at Miller Creek Rd. Solo car crash has the left lane blocked. 1/2 mile of slow traffic. #KCBSTraffic #Waze,0,1
1351,Sun Nov 10 02:53:58 +0000 2019,72898202,#CapitolCorridor delays!,1,0
1352,Sun Nov 10 02:51:10 +0000 2019,72898202,#SanJose Southbound #I280 before Bird Ave. Two car crash has just been cleared from the third lane from the left. Traffic is still heavy from #SR17. #KCBSTraffic,0,1
1353,Sun Nov 10 02:49:28 +0000 2019,72898202,#Concord Northbound #SR242 is slow from Olivera Rd onto Eastbound #SR4 to Willow Pass Rd,1,0
1354,Sun Nov 10 02:42:23 +0000 2019,72898202,#CapitolCorridor delays!,1,0
1355,Sun Nov 10 02:36:14 +0000 2019,72898202,#Sunnyvale Westbound #SR237 past Mathilda Ave. Two car injury accident blocking the second lane from the left. Traffic is heavy from Lawrence Expressway. #KCBSTraffic #Waze,0,1
1356,Sun Nov 10 02:27:06 +0000 2019,72898202,#SanJose Southbound #I280 at 7th St. Two car injury accident has CLEARED. Traffic is still slow from Leigh Ave. #KCBSTraffic,1,1
1357,Sun Nov 10 02:15:24 +0000 2019,72898202,#Hayward Northbound Hesperian Blvd at Cathy Way (Just north of #SR92) Injury accident blocking the intersection. Very heavy traffic in the area. Thanks to Victor of the #KCBSPhoneForce for dialing 415-391-KCBS to report this incident. #KCBSTraffic,1,1
1358,Sun Nov 10 01:54:33 +0000 2019,72898202,#Petaluma Southbound #US101 past Petaluma Blvd South. Accident now on the right shoulder. Traffic is heavy from Petaluma Blvd North. Northbound delays from San Antonio Rd to E. Washington St. #KCBSTraffic,1,1
1359,Sun Nov 10 01:45:45 +0000 2019,72898202,#Oakland Southbound #I880 before High St. Three car crash on the right shoulder. Slowdowns from Fruitvale Ave. #KCBSTraffic,0,1
1360,Sun Nov 10 01:35:19 +0000 2019,72898202,#SanJose Southbound #I280 at 7th St. Two car injury accident has the three right lanes closed. Traffic is solid from Highway 17. #KCBSTraffic,0,1
1361,Sun Nov 10 01:32:58 +0000 2019,72898202,#Saratoga Southbound #SR85 traffic is being diverted off to Saratoga Ave due to police activity. The diversion will take you south to Los Gatos-Saratoga Rd (#SR9) to Highway 17. To avoid this closure use Southbound #I280 through the #Southbay. #KCBSTraffic,1,0
1362,Sun Nov 10 01:27:53 +0000 2019,72898202,#Saratoga Southbound #SR85 is closed at Saratoga Ave due to police activity. Traffic is being diverted to Saratoga Ave. Heavy traffic from before S. De Anza Blvd in Cupertino. #KCBSTraffic,1,0
1363,Sun Nov 10 01:24:17 +0000 2019,72898202,#GoldenGateBridge Southbound #US101 before the Toll Plaza. Accident blocking traffic causing delays from the Robin Williams Tunnel in #Sausalito. #KCBSTraffic,1,1
1364,Sun Nov 10 00:03:08 +0000 2019,72898202,"***UPATE*** Due to the Police Activity in the Saratoga/Los Gatos area, traffic on 85 SB is being diverted to Saratoga Ave, and NB traffic looks like it's getting blocked or diverted as well. AVOID 85. #KCBSTraffic",1,1
1365,Sat Nov 09 23:51:08 +0000 2019,72898202,"***UPDATE*** As a result of the Police activity 85 SB approaching 17, traffic is slow from De Anza. #KCBSTraffic",1,0
1366,Sat Nov 09 23:50:22 +0000 2019,72898202,#DalyCity #Accident 280 SB after Hickey. Right lane blocked. Traffic stacking. #KCBSTraffic,0,1
1367,Sat Nov 09 23:27:13 +0000 2019,72898202,Getting first reports of an #Accident and/or Police activity in #LosGatos 85 SB approaching 17. Slow form Saratoga Ave. #KCBSTraffic,1,1
1368,Sat Nov 09 23:12:50 +0000 2019,72898202,Typical #SunolGrade #slowdown from South Mission in stretches to 84 along 680 NB. #KCBSTraffic #Waze,1,0
1369,Sat Nov 09 22:43:20 +0000 2019,72898202,"#Fremont #Accident 880 SB beofore Paseo Padre. Right lane blocked. Slow from Whipple, and building. #KCBSTraffic",0,1
1370,Sat Nov 09 22:21:36 +0000 2019,72898202,"The Nimitz is nasty today, as we are seeing a new issue after Hesperian on 880 NB, some #CHP activity, which is part of a slowdown that starts in #UnionCIty and extends to 238. #KCBSTraffic #Waze",1,0
1371,Sat Nov 09 22:05:19 +0000 2019,72898202,"#EastBay #Hayward #CastroValley The #slowdown on 880 NB continues, with your slowing starting at #Fremont Blvd and extending to 238. #KCBSTraffic",1,0
1372,Sat Nov 09 21:26:53 +0000 2019,72898202,"#UnionCity Northbound Hwy 880 before Alvarado Niles Rd., 2 car accident blocking the center divider. #KCBSTraffic",0,1
1373,Sat Nov 09 21:15:38 +0000 2019,72898202,College Basketball at Chase Center with both USF women's and men's teams playing starting at 3PM. Check out @KCBSAMFMTraffic Bob Pryor Weekend Page for other events that could affect your drive this weekend.,1,0
1374,Sat Nov 09 21:11:40 +0000 2019,72898202,"#Petaluma Northbound Hwy 101 at Lakeville, 2 car accident blocking the right lane. Slow traffic going through #Petaluma on Northbound Hwy 101. #KCBSTraffic #Waze",0,1
1375,Sat Nov 09 21:02:49 +0000 2019,72898202,"#Emeryville Eastbound I-80 before Powell St., car accident that's been moved to the right shoulder. #KCBSTraffic",1,1
1376,Sat Nov 09 20:19:05 +0000 2019,72898202,Slow traffic in both directions of Hwy 880 in Union City. #KCBSTraffic #Waze,1,0
1377,Sat Nov 09 20:14:56 +0000 2019,72898202,"#Hayward Southbound Hwy 880 before Tennyson Rd., solo accident blocking the center divider. #KCBSTraffic",1,1
1378,Sat Nov 09 20:00:58 +0000 2019,72898202,Overnight #roadwork will lead to the freeway closure of 880 for about 3 hours early Sunday morning in #Fremont and #Newark between Mowry and Thornton. Check out @KCBSAMFMTraffic Bob Pryor's Weekend Events Page for other events that can affect your drive. https://kcbsradio.radio.com/articles/san-francisco-bay-area-things-do-november-8-11,1,0
1379,Sat Nov 09 20:00:00 +0000 2019,72898202,#NationalParks Free to Enter this #VeteransDay...,1,0
1380,Sat Nov 09 19:43:25 +0000 2019,72898202,"#SanJose Northbound Hwy 101 before Hwy 880 exit, 2 vehicle accident blocking the left lane. #KCBSTraffic #Waze",0,1
1381,Sat Nov 09 19:31:57 +0000 2019,72898202,"#SanJose Southbound Hwy 280 before Stevens Creek Blvd., 2 car accident blocking the left lane. #KCBSTraffic #Waze",0,1
1382,Sat Nov 09 19:19:10 +0000 2019,72898202,"#Hayward Northbound Hwy 880 before Hesperian Blvd., 2 car accident blocking the right shoulder. #KCBSTraffic #Waze",0,1
1383,Sat Nov 09 19:11:03 +0000 2019,72898202,"#Oakland Westbound Hwy 580 before Grand Ave., 2 car accident blocking the 2nd lane from the left. #KCBSTraffic #Waze",0,1
1384,Sat Nov 09 19:00:33 +0000 2019,72898202,BART delays in the East Bay,1,0
1385,Sat Nov 09 18:57:26 +0000 2019,72898202,Fog advisory still in effect throughout the Bay Area bridges this morning including #GoldenGateBridge #SanMateoBridge #BayBridge. @CaltransD4,1,0
1386,Sat Nov 09 18:28:38 +0000 2019,72898202,"#Vallejo Westbound I-80 before Hwy 780 exit, CHP has reported a brown husky dog jumping from the Eastbound to Westbound I-80 and is now walking on the center divider.",1,0
1387,Sat Nov 09 18:12:21 +0000 2019,72898202,SMART Train system will be closing a portion of the trackway this weekend as a bus bridge will shuttle passengers between the Petaluma & Novato Hamilton stations. Visit link for more events in Bay Area.,1,0
1388,Sat Nov 09 18:01:11 +0000 2019,72898202,Fog advisory still in effect throughout the Bay Area bridges this morning including #GoldenGateBridge #SanMateoBridge #BayBridge #RichmondSanRafael. @CaltransD4,1,0
1389,Sat Nov 09 18:00:00 +0000 2019,72898202,Overnight #roadwork will lead to the freeway closure of 880 for about 3 hours early Sunday morning in #Fremont and #Newark between Mowry and Thornton. Be advised should you have middle of the night travel planned. #KCBSTraffic.,1,0
